"","E250098172_L01_ZHW-C1","E250098172_L01_ZHW-C2","E250098172_L01_ZHW-C3","E250098172_L01_ZHW-K1","E250098172_L01_ZHW-K2","E250098172_L01_ZHW-K3"
"DUSP16",4.29057185085208,4.60288440871842,4.3526172989585,3.89141918684608,3.79597469420667,3.82068956055921
"DUSP18",1.68706068833989,1.88362081628567,1.75274859140713,1.55090066464752,1.31614574229336,1.60407132366886
"DUSP19",1.64154602908752,1.28688114778816,0.941106310946431,0.871843648509318,1.13093086982645,1.36737106564853
"DUSP2",2.68929916053589,2.76765479823735,2.19849415363908,1.97819562968165,2.1243281350022,1.98550043030488
"DUSP22",4.17392693199981,4.01435529297707,4.0232553523003,4.26153081524341,4.20320115631661,4.13093086982645
"DUSP23",3.51349074558812,3.31179371775365,2.94860084749336,2.72246602447109,2.52857131887076,2.43829285157915
"DUSP28",1.799087306074,1.82781902461732,1.88752527074159,2.1407786557828,1.71369581484336,2.10433665981474
"DUSP3",5.85847839042327,5.80426011563474,5.61647532878288,5.58556349845569,5.48220292629596,5.5933537709803
"DUSP4",2.8094144442359,1.85598969730848,2.78868571061353,0.782408564927373,0.863938450423971,0.948600847493356
"DUSP5",3.77820857639809,3.08746284125034,5.18547014606694,3.62993940943954,3.69041709553247,3.5298209465287
"DUSP6",1.0071955014042,0.495695162624069,0.831877241191673,0.933572638261024,0.37851162325373,0.823749360308273
"DUSP7",4.49697358099828,4.22881869049588,3.91552090075196,4.17392693199981,4.11935617703968,4.32912359629157
"DUSP8",2.10097764772482,2.31903981556254,2.39231742277876,1.94485844580754,1.68706068833989,1.799087306074
"DUSP9",3.99457972421575,4.06608919045777,3.81455042346181,3.1586601753465,2.96347412397489,2.94110631094643
"DUT",7.78685769601721,7.82241149636048,7.7292808460274,8.06118215144418,8.07841770164733,8.1240696014028
"DVL1",6.97876765103679,6.57425291650018,6.48784003382305,6.69474092979982,6.52293456094346,6.68594014844598
"DVL2",6.5281024293024,6.45466943160474,6.40735275114004,6.30158764660319,6.22804904788446,6.26228280642066
"DVL3",5.74926608381481,5.59245703726808,5.57742882803575,5.68790052248075,5.6085135781513,5.82781902461732
"DXO",4.88655014732434,4.877744249949,4.68257329734758,5.10559427579519,5.11103131238874,5.16791986555194
"DYM",4.07724299893246,4.17871464117544,4.03033607837096,4.28909670241999,4.19849415363908,4.23419472295381
"DYNC1H1",6.20906339534927,6.14036967065153,6.19258872156664,6.16390121381454,6.06069593168755,6.37469175209693
"DYNC1I2",5.16952419715,5.1554254317472,5.03869955130559,5.17552460108987,5.20280949212501,5.23035674505615
"DYNC1LI1",4.48800077083407,4.46466826700344,4.456149034648,4.35966172233388,4.48349335128439,4.27947129564447
"DYNC1LI2",5.47638168756724,5.24526746651951,5.12680770314203,5.33913738491959,5.27463440251759,5.30524096595448
"DYNC2H1",0.831877241191673,0.790772037862,0.84799690655495,1.29865831556452,1.16992500144231,1.38956681176273
"DYNC2I1",3.18903382439002,3.3533232911629,3.12598165385472,3.34198574722862,3.16349873228288,3.33913738491959
"DYNC2I2",8.31242920625061,8.1660124016662,8.04979410710104,8.58867716249713,8.50370650207346,8.47301568824995
"DYNC2LI1",2.4594316186373,2.96532254836725,2.50842865253186,2.73552217729654,2.44890095114513,2.63923216324928
"DYNLL1",8.37690677314122,8.52825874275841,8.34425151661623,8.36053986165181,8.44935502475364,8.51333282374013
"DYNLL2",5.44724856860178,5.40905143853856,5.23534412817267,5.19810120932482,5.17951105027151,5.23955079661364
"DYNLRB1",8.10197567094923,8.14026740625022,7.90755167934881,7.73104743933735,7.75782333620773,7.81487081588598
"DYNLRB2",0.53605290024021,1.07724299893246,0.298658315564515,0.526068811667588,0,1.09761079662642
"DYNLT1",6.52606881166759,6.3876727200125,6.33556900555675,6.20672135743089,6.16249203693753,5.99412711400313
"DYNLT2",1.25701061820602,0.75702324650746,1.10433665981474,0.84799690655495,0.505890929729957,0
"DYNLT2B",5.78319470337615,5.72628628972067,5.65477921695952,5.17552460108987,5.10894256866079,5.12887075946512
"DYNLT3",6.10202817936731,6.41074812818595,6.33449676839042,5.63633460244218,5.74173662382664,5.73199778664374
"DYNLT4",1.0071955014042,0.992768430768924,0.526068811667588,0.464668267003444,0.604071323668861,0.895302621333307
"DYRK1A",3.82578562746479,3.84297883178833,3.81147103052984,4.0232553523003,3.86492897228979,4.02945288578697
"DYRK1B",3.854993016757,3.93168305705981,3.52857131887076,3.96716860753263,3.9126498648972,3.96254902292306
"DYRK2",3.15704371014558,3.25096157353322,3.21723071622067,3.34766565630097,3.33199177823206,3.70708299177171
"DYRK3",3.49569516262407,3.39917109381982,3.38543103719352,2.83995958748953,2.84398384404833,2.77820857639809
"DYSF",1.29865831556452,1.39506279951758,1.27500704749987,0.713695814843359,0.903038270112912,0.7311832415722
"DZANK1",0.20163386116965,0.286881147788162,0.333423733725192,0.238786859587116,0.070389327891398,0.22650852980868
"DZIP1",2.34198574722862,2.47248777146274,2.27798474729977,2.30158764660319,2.17632277264046,2.57531233068744
"DZIP1L",3.11103131238874,3.16671544496642,2.84398384404833,2.96347412397489,2.79285535236249,2.66448284036468
"DZIP3",1.93734439215023,2.36176835941915,2.07724299893246,2.20163386116965,2.4032677223393,2.46988597627446
"E2F1",6.96751448080097,6.76420813013995,6.73186206106474,6.82603995889619,6.62731500136505,6.73457414954252
"E2F2",4.36946648365072,4.35966172233388,4.26753579806874,4.19613488076516,3.99457972421575,4.18030701996943
"E2F3",4.1811025507538,4.14812063112396,3.99729240763651,4.11935617703968,4.13586316536868,4.33699741660501
"E2F4",5.91528186586766,5.82094479188069,5.63952159951083,5.68790052248075,5.69710657447698,5.73903797911741
"E2F5",2.56315813040281,2.57288966842058,2.28688114778816,2.51853513898218,3.10936055940423,2.96532254836725
"E2F6",4.09592441999854,4.17152710603881,4.12680770314203,4.23419472295381,4.31179371775365,4.28318097894557
"E2F7",4.9986468390058,4.98322165074267,4.87282875953489,4.62760683812965,4.55151601762801,4.78972925137577
"E2F8",3.25398926623079,3.21412480535285,3.10768786931437,3.3743439890385,3.28983446517751,3.47767732756531
"E4F1",5.05484847699562,4.86937792403133,4.74846123300404,4.97544676564096,4.89287670006069,4.97039353791468
"EAF1",2.91073266190291,2.90496571868403,2.51601514700366,2.5033487351675,2.4541758931858,2.79493566280354
"EAF2",3.22958792274065,3.51727569320958,3.32768736417605,2.88557436437143,3.17312743348066,2.97452931248388
"EAPP",4.47183776242229,4.71424551766612,4.41210404467757,4.60288440871842,4.70818723602071,4.67129337248158
"EARS2",3.17312743348066,3.25247621413522,2.81352468929781,2.82578562746479,2.72900887033786,2.81966818349646
"EBAG9",3.66789212523023,3.50207595604579,3.63226821549951,3.54720302475693,3.67694435910691,3.94204525991605
"EBF3",0.0285691521967709,0.0285691521967709,0,0.124328135002202,0.070389327891398,0.214124805352847
"EBI3",1.80322703643493,1.31614574229336,1.44360665147561,2.18586654531133,2.40871186102943,2.64846544302731
"EBLN2",1.0703893278914,0.632268215499513,0.782408564927373,1.09085343045111,0.75702324650746,1.0703893278914
"EBNA1BP2",7.35076242400628,6.94145848842673,6.90640961709402,6.69390506938195,6.91097245165513,6.73633427697511
"EBP",8.20354377528266,8.20266259063578,8.18130136492636,7.45096377148125,7.45680614923047,7.4128661880562
"EBPL",5.45877569908024,5.22496636500027,4.98641093525204,5.72982464363689,5.53636379239547,5.61911951145322
"ECD",5.00405188450708,5.10810622368613,4.8569856897822,4.88215391728701,4.95559179175399,4.97177344719337
"ECE1",5.98868468677217,5.88898672118656,5.97865326490861,6.10580377191708,6.0389189892923,6.21140163741847
"ECEL1",0.389566811762726,0.613531652917927,0.799087306074004,0.669026765509631,0.650764559116902,0.53605290024021
"ECH1",7.22641219278879,7.32445060465607,7.31840723292932,7.12948910151655,7.08406426478847,6.98048235553826
"ECHDC1",5.58706489836317,5.78267065867701,5.79415589787641,5.64299031296116,5.73768676140986,5.65019012349677
"ECHDC2",3.15704371014558,3.22342254993494,3.18269229751619,2.97269265400426,2.88947354253111,2.95419631038688
"ECHDC3",3.59693514238723,3.68369645430652,3.37016428054021,3.41413553298445,3.19377174339668,3.16188768237689
"ECHS1",6.992088609014,6.86950131039368,6.73890291428176,6.90496571868403,6.75782333620773,6.75381844317354
"ECI1",6.75915583380027,6.43945691887603,6.38543103719352,6.85049941375812,6.6659043549549,6.66249036391378
"ECI2",6.05332859344979,6.15825622881134,6.0287901363499,5.91886323727459,5.98048235553826,5.89481776330794
"ECM1",6.59081157641784,6.49968646445849,6.42273758653753,5.88190928904719,5.90038381666693,6.04045412134962
"ECM2",0.925999418556223,0.863938450423971,0.799087306074004,0.333423733725192,0.55581615506164,0.604071323668861
"ECPAS",5.25209770303744,5.27612440527424,5.23610988988963,5.19731499947382,5.12639473762014,5.33771109212829
"ECSIT",5.08746284125034,4.80683958179819,4.75488750216347,4.75381844317354,4.611172380044,4.68425770505893
"ECT2",5.1906148602095,5.53013318439181,5.37190729759515,5.57803297169654,5.61028665708102,5.72655877910497
"EDA",0.16349873228288,0.189033824390017,0.150559676575381,0.298658315564515,0.298658315564515,0.516015147003665
"EDA2R",0,0.150559676575381,0.150559676575381,0.111031312388744,0.20163386116965,0.16349873228288
"EDC3",4.7338966052475,4.8444860877578,4.69097573834328,4.48413813120167,4.54225804976692,4.72683121703249
"EDC4",5.39540560456633,5.31542131594578,5.25171909260596,5.27909980213375,5.12969515665378,5.29057185085208
"EDEM1",4.18982455888002,4.11270013274936,3.96532254836725,4.16349873228288,4.1101961777542,4.27052894238072
"EDEM2",5.19849415363908,5.31469652565629,5.0457050645108,4.762880292917,4.7371459197762,4.65306001710456
"EDEM3",3.4369613378336,3.49569516262407,3.39369076418745,3.01256867350306,2.97452931248388,3.18903382439002
"EDF1",9.70106382617399,9.65289873703275,9.60892010125229,9.49311490253071,9.43408607273039,9.41825320785914
"EDIL3",2.67129337248158,2.71369581484336,2.76553474636298,1.94485844580754,2.04264433740849,2.44890095114513
"EDN1",3.69710657447697,4.07724299893246,4.73930807086039,4.23419472295381,4.32048467801769,4.35191096110308
"EDN2",2.92599941855622,2.8011586560937,2.56071495447448,2.89336221076387,2.4594316186373,2.45680614923047
"EDNRA",2.19849415363908,1.94485844580754,2.13093086982645,2.67129337248158,2.65992455840238,2.73552217729654
"EDRF1",3.20633064787105,3.24944534108584,3.00180224263399,3.12267271882414,3.11270013274936,3.20789285164133
"EEA1",3.44757919654888,3.46205231879643,3.47767732756531,3.27202318906105,3.4276061727819,3.35614381022528
"EED",5.03694284479826,5.03210084316702,4.79960542245267,4.87184364850932,4.94626298433245,4.7279204545632
"EEF1A1",12.7874577686624,12.8858412455884,12.8553746398762,13.159601752095,13.1148176015577,13.1217682275789
"EEF1A2",10.3135293011794,10.2250507447626,10.1841562950862,10.2726181220752,10.1967619390223,10.2429239899014
"EEF1AKMT1",2.95791459863299,2.8073549220576,2.89336221076387,2.30451104180995,2.42223300068305,2.52606881166759
"EEF1AKMT2",2.48284828306847,2.790772037862,2.5033487351675,2.65764000520782,2.6507645591169,2.81762325751143
"EEF1AKMT3",3.57288966842058,3.26303440583379,2.78450398292957,2.68481873755322,2.611172380044,2.33342373372519
"EEF1AKMT4",5.05614996110814,4.86344293434804,4.80580834870147,4.43895814789755,4.53480866123175,4.34624777408278
"EEF1B2",8.92463438211153,8.851155603238,8.85346551400508,9.07347215397646,9.1562853681586,9.02599772439124
"EEF1D",9.3884909283468,9.18745105402733,9.15658875278909,9.51660616517673,9.36948829491305,9.34209689733544
"EEF1E1",5.76526952069059,5.99593670350459,5.41312014640349,5.7001622501066,5.93380866199012,5.84348142543246
"EEF1E1-BLOC1S5",1.9560566524124,1.48026512205446,1.75274859140713,1.48542682717024,1.43295940727611,0.263034405833794
"EEF1G",10.8975278466672,11.0268622908206,10.8551332165721,11.1156614440561,11.1946460630064,11.3415410611477
"EEF2",11.3848592818879,11.2937245293903,11.1949784117326,11.6303899991824,11.4936853572748,11.5847370620082
"EEF2K",4.25171909260596,4.4235781709818,4.33485426933163,4.54411440220947,4.31831684133498,4.53791724903408
"EEF2KMT",3.73226919950145,3.57046293102604,3.24336442569366,3.8972404255748,3.5957423394744,3.75167794568758
"EEFSEC",4.36946648365072,4.09254574154357,4.13422093976063,4.39780296186249,4.30815697511476,4.33556900555675
"EEIG1",6.16289479937478,6.15663931069209,6.0496307677246,5.71204544855369,5.49697358099828,5.71259578044703
"EEIG2",4.04264433740849,4.16188768237689,4.17552460108987,4.0866139474095,4.0408924306469,4.14323013477689
"EEPD1",3.90110824301451,3.29572302453997,3.54101915313356,3.32192809488736,3.28392177230762,3.37155886261196
"EFCAB10",0.37851162325373,0.389566811762726,0.344828496997441,0.970853654340484,0.422233000683048,0.604071323668861
"EFCAB11",2.95977015521147,2.82171021503467,2.77399632511117,2.59931779369823,2.98367769469807,3.13750352374994
"EFCAB12",1.41142624572647,1.37851162325373,1.22650852980868,0.16349873228288,0.238786859587116,0.432959407276106
"EFCAB13",0.650764559116902,0.641546029087524,0.815575428862573,0.659924558402378,0.575312330687437,0.941106310946431
"EFCAB14",4.56803210477128,4.72519581722666,4.64789009105921,4.37989816352469,4.24944534108584,4.3526172989585
"EFCAB2",3.38818953715608,3.54966917072649,3.8094144442359,3.41142624572647,3.44228003525258,3.40599235967584
"EFCAB5",0.321928094887362,0.27500704749987,0.238786859587116,0.0565835283663675,0.124328135002202,0.0976107966264223
"EFCAB7",2.99276843076892,3.24336442569366,3.04439411935845,3.08236196955747,3.09085343045111,2.97819562968165
"EFEMP1",7.99095486039699,7.92700752907241,7.90779199835005,8.01111541426339,8.22028158044191,8.25276003230215
"EFEMP2",2.44095219802964,2.26903314645524,1.99276843076892,2.39231742277876,2.29865831556452,2.26002565596146
"EFHC1",3.76022094646651,4.09085343045111,3.98093926608551,3.99186193055632,4.02059109477325,3.98002530023873
"EFHC2",0.748461233004036,0.985500430304885,1.23266075679027,0.526068811667588,0.505890929729957,0.565597175854225
"EFHD1",4.611172380044,4.91073266190291,4.88557436437143,4.32192809488736,4.23342794374847,4.44890095114513
"EFHD2",6.76977173924945,6.76473892302338,6.54859075054854,6.83073702112196,6.65391987311942,6.71397069243605
"EFL1",3.55336050333533,3.5957423394744,3.51096191927738,3.70265754339091,3.77610398807316,3.76553474636298
"EFNA1",7.91384682426304,8.12639473762014,7.96820597867691,7.32768736417605,7.25304379464515,7.12319024045716
"EFNA2",2.46727948045998,2.29865831556452,2.05311133645956,2.38404980679516,2.41683974191283,2.26002565596146
"EFNA3",4.41074812818595,4.50398470389761,4.26077843189343,3.86492897228979,3.58616424593091,3.99638874644762
"EFNA4",4.72628628972067,4.68425770505893,4.29719141656586,4.19219416528334,4.16108148227718,4.17072627613155
"EFNA5",3.04614178164472,3.11270013274936,2.57531233068744,2.76128527336162,3.15380533607904,2.99819550315325
"EFNB1",2.03562390973072,1.76977173924945,1.86393845042397,2.4032677223393,2.13422093976063,2.28095631383106
"EFNB2",1.13093086982645,1.14404636961671,0.978195629681652,2.18903382439002,2.04264433740849,2.17632277264046
"EFR3A",3.84297883178833,3.77399632511117,3.9174317553901,3.75060650483559,3.79389588254888,3.93640237772506
"EFR3B",1.1243281350022,0.941106310946431,0.765534746362977,0.863938450423971,0.948600847493356,0.722466024471091
"EFTUD2",6.57621978120958,6.55964476258667,6.38956681176273,6.48590979153593,6.46842040186455,6.49073056358964
"EGF",0.286881147788162,0.298658315564515,0.344828496997441,0.070389327891398,0.124328135002202,0.111031312388744
"EGFL7",6.34127418369217,5.97659276223859,5.89336221076387,6.10685079645022,5.92338691550471,5.93262815702213
"EGFL8",2.88362081628567,2.59931779369823,2.12763327972587,2.41683974191283,2.09423606984577,2.28095631383106
"EGFLAM",0.713695814843359,0.722466024471091,0.910732661902913,0.485426827170242,0.594548549550354,0.176322772640463
"EGFR",6.24659810305712,6.26453643099903,6.32174774673526,6.60866141798756,6.50731894803385,6.79934638752229
"EGLN1",5.41345868800798,5.25398926623079,5.31179371775365,4.76022094646651,4.43362716708478,4.72410451986685
"EGLN2",6.06651978142975,5.68285416857223,5.61706334388818,5.8109571587378,5.74011804283313,5.74335339094491
"EGLN3",3.33628338786443,3.36317107711924,3.49185309632967,2.75060650483559,2.78659636189081,2.98732086592925
"EGR1",0.622930350920177,0.863938450423971,4.39300425689832,2.68257329734758,2.38956681176273,2.70043971814109
"EGR2",0.070389327891398,0.0976107966264223,0.495695162624069,0,0.238786859587116,0.20163386116965
"EGR3",0.214124805352847,0.0976107966264223,0.0285691521967709,0.176322772640463,0.22650852980868,0.27500704749987
"EHBP1",3.79701297783614,3.92694824794977,3.81557542886257,3.77294133783134,3.79805051476751,4.03121873061072
"EHBP1L1",6.73795710621359,6.51790555352995,6.36614733152048,6.43512849755131,6.24107745817504,6.46041493916217
"EHD1",5.02147972741045,4.72683121703249,4.62760683812965,4.89433274227769,4.63052196347164,4.81044310384517
"EHD2",6.31885910596865,6.26077843189343,6.15785216914174,6.10412695052722,5.98913900736823,6.19495379593384
"EHD4",4.1101961777542,3.82476785314329,3.6507645591169,4.07724299893246,4.13175409098481,4.03650333373899
"EHF",0.475084882948783,0.823749360308273,1.02147972741045,0.739848102699327,1.02856915219677,0.765534746362977
"EHHADH",0.75702324650746,0.956056652412403,0.918386234446348,0.985500430304885,1.24488705912353,1.22032995487956
"EHMT1",4.81762325751143,4.77399632511117,4.58676474335514,4.59872249967662,4.40053792958373,4.5465858290081
"EHMT2",5.41751500288509,5.28835856219366,5.11894107272351,5.30888505741176,5.20006486151431,5.27090264916713
"EI24",6.84624256510951,6.90929308582382,6.91025296279928,6.84348142543246,6.78920757534734,6.90303827011291
"EID1",7.21529030565123,7.34500598300872,7.35279382940117,7.283088353024,7.35851934155047,7.29783336841106
"EID2",4.75274859140713,4.58796498888268,4.37016428054021,4.68313498512609,4.58616424593091,4.67863534782274
"EID2B",2.56315813040281,2.27202318906105,1.77820857639809,2.44625622988956,2.12101540096137,2.15704371014558
"EID3",2.10097764772482,2.0496307677246,2.85199883711245,2.64616265715789,2.64616265715789,2.41953889151378
"EIF1",9.20254016130069,9.13108525957895,9.14776459222543,9.12368171411475,9.04081025779637,9.05177992302489
"EIF1AD",5.57803297169654,5.42021289061078,5.08576455377831,5.4036085835437,5.20163386116965,5.27090264916713
"EIF1AX",7.49505552836802,7.35040884394425,7.50787390697935,6.88398730810547,6.84924870276441,6.98913900736823
"EIF1B",4.98139603197215,5.24564777363675,4.97682185236069,5.04832338653781,5.08236196955747,5.03033607837096
"EIF2A",6.4276061727819,6.69083609791913,6.59961534862161,6.70210340662939,6.75875621373191,6.89869207256049
"EIF2AK1",6.8285808102766,7.08480838780436,7.02070220379105,7.13740105597469,7.03858981979453,7.22342254993494
"EIF2AK2",4.16671544496642,4.51727569320958,4.47508488294878,4.10936055940423,4.34978987024187,4.52669484554198
"EIF2AK3",3.19692173382033,3.36036427654347,3.33771109212829,3.30597052098439,3.31759350462347,3.39094277280254
"EIF2AK4",4.14323013477689,4.45746296464855,4.33556900555675,4.09845324630927,4.13914201914569,4.29498826769145
"EIF2B1",5.95535930524299,5.83920378809694,5.79856900355688,6.02436400911417,6.05484847699562,6.00045077177086
"EIF2B2",5.26303440583379,5.21800615028443,5.15623479785027,5.19021976366016,5.29241366782748,5.23112515787905
"EIF2B3",4.75167794568758,4.70818723602071,4.52418907844937,4.47702965301306,4.611172380044,4.62293035092018
"EIF2B4",5.08321336824898,5.16027483140859,5.00988458893184,5.11478344724985,5.03298241669943,5.04919510562227
"EIF2B5",5.05918219921169,4.81352468929781,4.5385381636298,4.86492897228979,4.86888427302877,4.76659516172927
"EIF2D",5.5478199565777,5.62117275268344,5.48220292629596,5.26115467261557,5.29462074889163,5.26603689399532
"EIF2S1",6.5505928897043,6.68748066652176,6.49633451341711,6.39042694118717,6.45499836344403,6.57046293102604
"EIF2S2",7.63662462054365,7.55903286774518,7.49809126854089,7.28595699488942,7.5216789516032,7.4254257345907
"EIF2S3",8.48280795672667,8.61801835757132,8.51884982870769,8.07248100678694,8.00786824333334,8.14623771523162
"EIF2S3B",0.722466024471091,0.925999418556223,0.622930350920177,0.613531652917927,0.722466024471091,0.722466024471091
"EIF3A",6.29130885982897,6.4708621994137,6.44675248456655,6.79766152585376,6.76553474636298,6.89530262133331
"EIF3B",7.74510284645816,7.57591736111815,7.49457561650212,7.53946903474989,7.50541460934675,7.53946903474989
"EIF3C",7.57727775258235,7.51341178682495,7.40147687855334,8.01574955158617,8.02097993890421,8.08677315305688
"EIF3CL",3.42492208821069,2.47248777146274,2.49569516262407,3.19219416528334,3.86987140617771,3.45549162062847
"EIF3D",7.13185696060879,7.09645162447759,7.01903466936434,7.0756395885786,7.06274774578219,7.12701414158281
"EIF3E",8.02120208850482,8.30309576199304,8.13401553005844,8.43174830427737,8.63412129522905,8.49669402376377
"EIF3F",8.32750773458721,8.3684191550814,8.23290054654249,8.54399845013454,8.55815281398583,8.48026512205446
"EIF3G",7.00652244562298,6.98993372431032,6.82654848729092,7.16691625156997,7.182096347749,7.22660486039603
"EIF3H",7.99734886767138,8.16445444264598,8.064096033801,8.1443013483277,8.22660486039603,8.19741329913937
"EIF3I",8.44132577579036,8.29370154208073,8.20501122137197,8.00820449669482,8.07033565520251,8.06398821711753
"EIF3J",6.38249434029312,6.47459828053564,6.37538702682888,6.61485705038449,6.70279604433096,6.72301239639237
"EIF3K",8.24265013770477,8.2596020468245,8.23338000651397,8.12711734972685,8.05169836798623,8.0923343111862
"EIF3L",7.52927436760915,7.6160341601211,7.55443536531749,7.88386515450979,7.88190928904719,7.85785661950433
"EIF3M",7.80503443985454,7.89808739714995,7.79480573124665,7.96780264519639,8.08597694907364,7.994749416444
"EIF4A1",9.96644777179055,9.91874400135231,9.81381325075062,9.99241439691188,9.97049420092275,9.96039297109735
"EIF4A2",6.88849973551412,7.06274774578219,7.00708334724386,7.55711902192992,7.54094168675821,7.50533520732461
"EIF4A3",7.30578816681099,7.24193549589192,7.17961057050339,7.16520850387239,6.96497614914012,7.03199060858887
"EIF4B",8.96095761819798,9.14333218939023,9.10758326176324,9.35312476577223,9.2327806566483,9.34358548316139
"EIF4E",5.44161626940656,5.62731500136505,5.54565954002547,5.62556273996637,5.64010029789039,5.50016467949217
"EIF4E2",6.16108148227718,6.21839371107679,6.14282184411593,6.14791719108402,6.14404636961671,6.16530901559716
"EIF4E3",1.87970576628229,1.97085365434048,1.84398384404833,2.67807190511264,2.27202318906105,2.52356195605701
"EIF4EBP1",8.27370236873564,7.80426011563474,7.65685385377779,7.16420300129413,7.26040209302579,7.26528685756517
"EIF4EBP2",5.73226919950145,5.92362461136832,5.68790052248075,5.76818432477693,5.7771566660045,5.86145916636151
"EIF4ENIF1",3.18903382439002,3.25398926623079,3.18586654531133,3.27052894238072,3.3305584000308,3.21412480535285
"EIF4G1",7.5980525001616,7.55757857652317,7.47824380438011,7.41683974191283,7.40565206128037,7.52120781622399
"EIF4G2",8.49265437101891,8.59935499142002,8.50660511556825,8.44418666269936,8.5006029040651,8.54828248237623
"EIF4G3",4.38335869538511,4.43629511983936,4.47897180503294,4.82017896241519,4.79181407116183,4.9136075118231
"EIF4H",8.64082334458567,8.611172380044,8.53329079264292,8.56086777424485,8.45602579233624,8.52974287650292
"EIF5",6.17672169288105,6.17891378466957,6.19534759832222,6.1872530855823,6.28336621294992,6.24355484277846
"EIF5A",10.3491927511307,10.06073645626,9.91407114362842,9.92030818924251,9.92395137924917,9.88536082384587
"EIF5A2",2.31324585178756,1.63226821549951,2.26002565596146,2.58736499093646,1.54596836910529,2.0036022366802
"EIF5AL1",0.659924558402378,0.748461233004036,0.678071905112638,0.773996325111173,0.713695814843359,0.963474123974886
"EIF5B",5.8250223640447,5.9136075118231,5.94251450533924,5.83844759254846,5.96416756068177,5.95814667376272
"EIF6",7.95361446119936,7.55274593674845,7.51032901949057,7.53861575916786,7.45137598184461,7.38093719492782
"EIPR1",5.52950864107431,5.39506279951758,5.21761848535105,5,5.24184018356467,5.22881869049588
"ELAC1",2.29278174922785,1.95233356636969,2.19849415363908,1.81966818349646,2.36176835941915,1.44360665147561
"ELAC2",6.05701696536554,5.93522399406003,5.80709727493827,5.97865326490861,5.98823022306046,5.95837871156634
"ELANE",1.51096191927738,1.32192809488736,1.29865831556452,0.20163386116965,0.545968369105292,0.604071323668861
"ELAPOR1",3.40053792958373,3.35755200461808,3.26453643099903,2.99095486039699,3.60050764534579,3.46597446450407
"ELAPOR2",3.20163386116965,3.53231695933277,3.36597242759338,3.54349588342577,3.56559717585422,3.76553474636298
"ELAVL1",6.35314682549808,6.43396093112118,6.26922020578009,6.33002051583608,6.40667271575583,6.46532151358055
"ELF1",4.26903314645524,4.30669970727279,4.30961277245412,4.21955576916691,4.35755200461808,4.43295940727611
"ELF2",4.46532151358055,4.56254772419912,4.39985467357243,4.52857131887076,4.55336050333533,4.59036248846375
"ELF3",5.86764940601776,5.82908844400489,6.55504921280718,5.43396093112118,5.54874485993723,5.51569983828404
"ELF4",4.76075320806299,4.77399632511117,4.68706068833989,4.71589337054761,4.80064109732908,4.88166461932035
"ELFN1",1.52105073690096,1.30451104180995,1.0071955014042,1.48542682717024,1.66902676550963,1.55581615506164
"ELFN2",3.95977015521147,3.79493566280354,3.49569516262407,3.07382023329167,2.72683121703249,3.26303440583379
"ELK1",6.68481873755322,6.63299519714296,6.5581145385984,5.83289001416474,5.89263388342444,5.9143253300853
"ELK3",2.73984810269933,2.45680614923047,2.37851162325373,2.61353165291793,3.08576455377831,2.98002530023873
"ELK4",3.66448284036468,3.67807190511264,3.81966818349646,3.22342254993494,2.99276843076892,3.43962313755712
"ELL",3.84096670448742,3.53231695933277,3.4276061727819,3.3743439890385,3.32481060342048,3.55458885167764
"ELL2",5.44592529857927,5.57319272378161,5.52230689287139,4.93828579188405,4.85947266685194,5.05961485629722
"ELL3",1.78240856492737,2.38681094647222,1.8073549220576,2.0703893278914,1.70487196445635,2.0071955014042
"ELMO2",3.33199177823206,3.43829285157915,3.4931349223055,3.82273014794452,3.88557436437143,3.91073266190291
"ELMO3",2.90303827011291,2.89336221076387,2.73335434061383,0.925999418556223,1.28095631383106,1.20163386116965
"ELMOD2",2.26603689399532,2.46988597627446,2.50589092972996,2.46466826700344,2.63691458035588,2.58496250072116
"ELMOD3",2.8073549220576,2.51853513898218,2.35614381022528,2.81966818349646,2.50080205305716,2.81147103052984
"ELN",0.454175893185802,0.189033824390017,0.356143810225275,0,0.333423733725192,0.124328135002202
"ELOA",4.33913738491959,4.41818994794577,4.23878685958712,4.23802251782572,4.3037807481771,4.32768736417605
"ELOA2",0.22650852980868,0.176322772640463,0.0426443374084937,0,0,0.0426443374084937
"ELOB",8.83102216063444,8.38340189954895,8.34757707947572,8.28155916610937,8.13504228623365,8.12917996361867
"ELOC",7.04297258321952,6.99887245399427,6.95035176203436,6.82311243696523,6.91061275207939,6.83541884047548
"ELOF1",5.87725345387661,5.75087443965685,5.60496086950378,5.4154882710497,5.40871186102943,5.40565206128037
"ELOVL1",6.76805196136192,6.53869335053265,6.5197934862411,6.25398926623079,6.25474519762921,6.22187708107703
"ELOVL3",2.23572705983806,2.52105073690096,2.27798474729977,1.87970576628229,1.85996954822103,1.78659636189081
"ELOVL5",6.69306872440728,6.87921563716567,6.77214959078454,6.98913900736823,6.91587937883577,7.02635744696384
"ELOVL7",1.52105073690096,1.90303827011291,1.75702324650746,1.6507645591169,1.81557542886257,2.01077983875324
"ELP1",4.12267271882414,4.15623479785027,4.00450139223494,4.15137177625395,3.93073733756289,4.1101961777542
"ELP2",4.30742852519225,4.25625587320273,4.18428029441938,4.44294349584873,4.33699741660501,4.31469652565629
"ELP3",4.47897180503294,4.60762622084549,4.44228003525258,3.64385618977472,3.57167680997093,3.63691458035588
